000016,1.797547984868288
000024,0.030804345849901438
000025,0.032002168940380216
000034,0.031774586997926235
000046,0.03389423806220293
000106,0.03517664480023086
000107,0.0336546148173511
000116,0.033615282038226724
000119,0.032889120979234576
000131,0.03281649714335799
000159,0.03334099194034934
000169,0.03366782306693494
000170,0.033545491052791476
000185,0.033176076831296086
000194,0.03313628607429564
000217,0.03414690284989774
000228,0.036433717934414744
000234,0.03375211381353438
000268,0.03310045204125345
000292,0.033479158068075776
000298,0.034572482807561755
000319,0.03403315390460193
000338,0.039033115142956376
000344,0.03417415195144713
000345,0.03367532300762832
000346,0.03354257415048778
000367,0.033781738951802254
000369,0.032802163157612085
000378,0.033023827942088246
000379,0.03285978804342449
000392,0.03292124508880079
000396,0.03290495416149497
000410,0.03320811805315316
000414,0.034303484950214624
000446,0.03349853307008743
000449,0.035012396052479744
000472,0.03564005810767412
000484,0.03313745302148163
000495,0.033403242006897926
000496,0.03282233001664281
000498,0.033482366940006614
000501,0.03359678201377392
000519,0.03513031220063567
000542,0.0329599950928241
000552,0.035838390002027154
000568,0.03285928792320192
000575,0.03374457289464772
000582,0.03296124585904181
000585,0.033693782053887844
000589,0.033327491953969
000590,0.035646306816488504
000595,0.0331587849650532
000613,0.0339414868503809
000616,0.03778458293527365
000630,0.03282549581490457
000633,0.03393857111223042
000662,0.03382257209159434
000682,0.033462782856076956
000709,0.0333003681153059
000716,0.03353978204540908
000722,0.03264437313191593
000758,0.04241229803301394
000778,0.03352940804325044
000779,0.04161534504964948
000780,0.03476831503212452
000785,0.032804704969748855
000788,0.03370386501774192
000809,0.034025029046460986
000813,0.03369848895817995
000817,0.03392319590784609
000826,0.034250027034431696
000839,0.0329302460886538
000845,0.03380373795516789
000862,0.03373344801366329
000869,0.03830249491147697
000876,0.033557615941390395
000881,0.033144161105155945
000883,0.033648198004812
000888,0.033225701889023185
000890,0.0332360768225044
000914,0.03661000891588628
000916,0.03365265601314604
000922,0.03354565682820976
000928,0.033071661135181785
000940,0.03301170305348933
000951,0.03764571016654372
000952,0.0330202451441437
000954,0.03358657285571098
000969,0.033303658943623304
000972,0.03630884503945708
000992,0.034719939809292555
000994,0.033386534079909325
000995,0.032950619934126735
000998,0.033241743920370936
001004,0.04009364894591272
001005,0.033201409969478846
001023,0.03464235691353679
001033,0.03383553004823625
001045,0.03334128390997648
001050,0.032844538101926446
001054,0.033330200938507915
001063,0.0339972369838506
001069,0.033399449894204736
001072,0.033612906001508236
001096,0.03462081612087786
001113,0.033101702108979225
001114,0.0330997861456126
001116,0.03369948989711702
001121,0.03721421305090189
001124,0.03316340991295874
001126,0.03334970097057521
001132,0.03363603190518916
001139,0.03377932216972113
001170,0.03313191095367074
001175,0.03482552315108478
001188,0.03268262301571667
001194,0.033661614870652556
001204,0.033355367835611105
001215,0.032786580035462976
001226,0.03275295509956777
001262,0.03301032795570791
001275,0.03410561103373766
001281,0.0342411519959569
001286,0.03344215778633952
001306,0.03343099099583924
001309,0.040477186907082796
001334,0.03255441505461931
001336,0.03285162104293704
001354,0.033413826022297144
001368,0.03296928689815104
001373,0.0357678490690887
001376,0.03418931900523603
001381,0.033832154935225844
001382,0.03334886790253222
001387,0.033786655170843005
001389,0.03354428196325898
001401,0.033016703091561794
001405,0.037422168999910355
001408,0.03351632389239967
001415,0.032882288098335266
001417,0.03326015989296138
001429,0.0363056780770421
001444,0.032711623003706336
001462,0.04093664209358394
001471,0.035605600103735924
001474,0.03413236094638705
001486,0.03383794683031738
001503,0.03378128097392619
001508,0.033485325053334236
001510,0.03359165694564581
001511,0.032895537093281746
001525,0.03343053301796317
001532,0.03338224207982421
001536,0.04237238108180463
001539,0.03424577694386244
001542,0.0335049070417881
001547,0.03328357613645494
001548,0.03310541086830199
001560,0.03340744995512068
001561,0.03781491704285145
001589,0.032924787141382694
001593,0.033196035074070096
001596,0.03319053491577506
001601,0.03319653496146202
001602,0.03341319994069636
001609,0.03309591091237962
001629,0.03338749194517732
001644,0.03289466304704547
001657,0.033328743185848
001663,0.03259387309662998
001677,0.03390265488997102
001681,0.03313957713544369
001684,0.03324007708579302
001693,0.03558176616206765
001699,0.03396802907809615
001700,0.03556851693429053
001719,0.03501110407523811
001722,0.03336669993586838
001723,0.03346874099224806
001727,0.03305412014015019
001732,0.03406082093715668
001738,0.03402165416628122
001761,0.03283062088303268
001769,0.035159853054210544
001786,0.032867287984117866
001816,0.032934953924268484
